46 -129858002.2733340263 470943.8910622038 -927570.0822921321 -4027937.8929250063 16411705.0005510673 40521232.2820984274
47 -89982648.5185197294 614962.9827986949 -1140122.9215461216 -4415232.1633747844 13853966.9568116367 28978853.6910168305
48 -55437329.3680562228 682784.2352720629 -1231045.3731187917 -5428989.3569566756 10744148.7362182438 15437426.2322486565
49 -26797591.8978764005 593541.4331360168 -1415328.0411508137 -6143645.3720146641 7597933.7910412699 -337111.7447459971
50 -6820075.2654274413 568931.4414857005 -607549.1995405331 1804820.8592234491 2452257.4279443743 -9563234.5746857915
51 271130001.9910858870 17141647.2711000852 20120967.2096251696 -9470739.1435831226 -20130751.1824979857 152769890.7574884295
52 258819065.2251304984 -5578417.8116053445 -2164390.2813569596 -15121915.3859571777 -14407419.9056319296 117707245.0087199062
53 240057798.3923124969 835878.1853362489 1858589.2729834781 -8705055.3299832866 -16907604.0385360196 87713970.9747454524
54 209078965.7463679314 -475977.7431146572 733815.0394469353 -5188701.9147245968 -17514353.4213775061 64594068.2412257418
55 171083889.1075007319 -392964.3871181710 886712.8152436628 -4100354.1814470291 -16679230.2724172864 51781198.8320932910
56 133022401.7633328885 -428595.1016285112 884401.9183967117 -4028684.1844203975 -15038664.3447609451 40518368.4714645892
57 96794523.6433514655 -387718.9138098781 928906.8569631891 -4415571.9191573663 -13189133.4994351976 28979872.9130640924
58 62475256.9957381710 -467172.4553538250 1019608.2386836484 -5429353.2082611090 -11328445.3967003524 15438988.9130245615
59 30788396.4458781257 -573663.7151403885 1459972.4047609386 -6145186.2179079298 -8762959.1263060141 -335040.6005240504
60 7715694.7780225920 -786648.9851481189 749385.1156521519 1801539.5185511739 -2830335.3710321761 -9548970.7884534094
61 813228673.9913790226 51338124.7589697316 60048071.8333792686 -8736682.6980743706 -60413373.9416175708 145056417.6273777783
62 781055468.1234989166 -16397543.0418312624 -6514861.1337194089 -13685813.8639785293 -44257725.4868695438 110533446.0805624723
63 726109458.1289395094 2670948.6658866554 5502507.7046609642 -7634351.8467273675 -51975006.8264264911 80635509.7282352597
64 631768021.6146245003 -1328359.8647672003 2043500.3526483756 -4587911.0251505487 -54212024.6788024381 59726610.5060368851
65 514846187.3106873035 -1056437.3621579045 2585433.0008017886 -3682845.6859402778 -52300348.2230558023 47870029.9781172648
66 396225819.0368862748 -1343008.0485580680 2737044.3778841826 -3673100.5356636709 -47504419.8058591411 37434585.3694257364
67 283934109.7508894801 -1419961.0447830667 3034051.9195613167 -4058222.9243168100 -41090383.0427171141 26785168.8527828902
68 180830527.2740833759 -1635951.7396830148 3314202.4440616742 -4986500.5389543334 -34059277.4623697922 14246513.8460225686
69 88761837.9251612127 -1794507.2200060580 4394214.5523228478 -5791369.8129757047 -25603055.2802118808 -507363.5067590789
70 22386603.2801511735 -2243220.3132623965 2296130.1093974989 1369982.9257464209 -8512660.2243162226 -8829980.7534710634
71 1344207237.7654628754 84655730.5975282043 98426371.4498239607 -7207264.1932120416 -102110210.2631286979 128849318.4414054155
72 1304469065.0960326195 -26043048.5080028549 -10641765.3908182401 -10791661.0695687160 -78458786.4623708874 94974350.4247703999
73 1215363345.6968462467 4764881.6889567953 9092991.1541960146 -5561135.4048818275 -91207462.5574758202 65984332.0715928152
74 1055612529.0919874907 -2220690.6507845493 3261673.3879102301 -3417256.1913681794 -94808892.8779569566 49532396.2569646537
75 859598116.3851577044 -1662212.4022723148 4396272.6903265473 -2851608.3301938674 -91592697.3619139940 39523087.9577425271
76 660417912.8335486650 -2305798.6148853959 4713610.5191341871 -2960681.2432237188 -83264058.7280688882 30817791.8462974802
77 472179473.4274592400 -2515027.9662035313 5283663.9885378778 -3352654.6989702326 -71782960.5473252535 21998594.7443612777
78 300550157.9722260237 -2840619.1595897721 5768238.3512410475 -4118803.2309118155 -58918032.7216427252 11563454.6011252515
79 147936731.0682747364 -3169957.4843713548 7486073.3458028268 -5037247.0592451850 -43954056.1763566956 -1046391.0490795509
80 37482030.8681732640 -4018982.4227466844 4416203.7523594704 551277.0061001090 -15444478.2625180054 -7546374.3576649120
81 1854163988.4257531166 116297727.4442626536 133978817.5609522909 -4735277.7139663361 -147008522.6387315392 102314042.5630737394
82 1831779538.5888404846 -33429848.7122728676 -14002985.5602100678 -6406836.7605707943 -121268681.7842975110 68394632.5736560076
83 1710030852.3870778084 7145376.7250945326 12590000.3157682009 -2648626.8039435130 -138274336.5690399706 42841869.4060741439
84 1481201320.6691741943 -3105475.6989768352 4466812.6796957999 -1730373.2143035571 -142901045.8156416714 32977246.5212455057
85 1206180123.8175666332 -2140382.3911127318 6509455.3958381135 -1614581.5532272735 -137972501.6903983057 25603774.9914341345
86 926330437.0405745506 -3334656.1893763328 6959518.0299152955 -1899287.3221846088 -125393234.8043752164 19706164.5533113778
87 662330173.7208838463 -3757399.2264640010 7765985.6981620202 -2302189.3712986321 -107885199.6899480820 13764036.6615652926
88 422670820.9669537544 -4168537.8696277514 8437361.9624906387 -2859580.9171244227 -87934874.2323892862 6753201.8900188785
89 209263721.3727083802 -4775309.2152810423 10786375.6739443447 -3811952.5806487617 -65141649.9507059678 -2351157.7976843789
90 53312521.1744029745 -6396293.7348106075 7483089.0125465542 -572458.6580312643 -24672232.4554558136 -5994897.0366047658
91 2328667771.0742483139 145179617.2238661349 165392820.3419809341 -1033209.8964765086 -198654978.6329999566 61798164.2503289506
92 2370230127.9344701767 -36595298.3358023390 -14608090.6142619625 -535964.6957891785 -179543901.4964470863 26282449.5020134971
93 2211978812.7733693123 9712157.5610316135 16317729.2409310080 779130.1064127978 -198387421.9947627187 10054464.4918730855
94 1909152217.5030889511 -3563146.4102173820 6477004.9308821224 424917.8104162517 -204022088.5952594280 8166554.4834738821
95 1555837673.7072536945 -2271031.6498705987 9577925.5591038261 4305.7574881683 -196646174.7213470936 4226424.2820491623
96 1194841853.8238723278 -4382425.9270367492 9874816.7825465146 -507890.6394482556 -178618201.6855614185 2489544.9801320732
97 855390437.8540053368 -5140358.5476309061 10711890.5834094323 -943465.9783197382 -153419482.7409233749 629997.5821883231
98 548504141.5938570499 -5690564.9603580944 11360119.9059858061 -1323161.0487384188 -124308856.1565038115 -1265749.7038726127
99 273907500.3336653709 -6708125.1843768293 14124113.8153416328 -2050964.3183635727 -91110394.3401226699 -5058015.5051269792
100 70134529.1723264009 -9888332.2183342241 11573723.6995276175 -1878078.3176192013 -37603693.5096200630 -4670682.2540585678
101 -2565180178.7016992569 -170739346.4242651463 -205208638.5248235464 -5304100.3519781008 220700533.7944267690 -19749871.1394149140
102 -2474222030.6430916786 39147085.8300381973 -2558746.1971963681 -8125932.5314352568 289902303.7083776593 -416756.0922371969
103 -2253178006.7261781693 -9521809.6796268504 -26242503.8007909209 -4480454.0887032179 334729857.8915063739 -23335617.5300530083
104 -1916167585.1714556217 3162876.9005712979 -16749404.6875824817 -2675661.7814016030 350226801.5210240483 -22788089.1384849586
105 -1539958709.8562006950 156808.6771266200 -24254226.4417763054 -1834410.2604445470 341185799.3145762086 -25251801.3440549225
106 -1160192163.3115344048 1141577.9896496809 -30242605.4135120660 -1616212.5832375677 311565518.7503232956 -23914862.0090719387
107 -808755894.6904896498 1124425.3265743162 -35998630.5841308162 -1713117.2053686613 266713381.9696870744 -21555790.3976456858
108 -503156961.7843195200 903882.3766578091 -39826699.6244563684 -1964223.4841788250 214303251.5720906556 -18224901.3528987542
109 -247800004.6131742597 -608407.6655585226 -46557864.5917269439 -2376181.6812891765 161020053.5066101551 -15808515.6634364482
110 -67645650.2376668453 1008450.6436191592 -46034491.0773875713 2658848.5075887539 84423157.9820243716 -5400090.1788070202
111 -1984623653.2053642273 -133734240.1750107706 -161672228.6813913584 -11666910.7242989745 171298845.0318914950 -14350409.5908605829
112 -1932757670.3737635612 27165704.4331675097 -8031299.7605362926 -18229677.2602870762 217612954.1442748606 -18805124.5701536164
113 -1743359634.2737467289 -6689389.9422809016 -21679882.4671157375 -10223476.9728975985 254125630.0511629283 -37528391.9405826181
114 -1490049999.3345193863 755811.4024399016 -15259407.4642152786 -5698147.7495105127 267340253.3021028340 -45545780.6539933383
115 -1197184475.9482831955 -86408.6991612278 -18955514.6210078448 -3384244.6913207863 261208704.5412843227 -48191019.8987452462
116 -903225235.5222046375 455243.9678605311 -23255984.9155146852 -2488618.7042128514 238961496.9783642888 -46648016.3404032141
117 -630264190.5884598494 621497.5021532811 -27334019.4064151943 -2430123.0258761104 204766933.1286225319 -42169019.2612065896
118 -392595619.1054255366 798740.0327531006 -29881433.3271275200 -2926733.4008632749 164770014.1814165711 -36269057.3301913217
119 -196756467.6857642829 -691691.5209626863 -34912816.2950277701 -3491786.4431162598 123512217.1485585570 -28990122.4309288561
120 -54842742.5238157883 1746283.7562319273 -30350335.7033343650 8402727.5395414811 60829106.2445019484 -13028629.9581590127
121 -1413584561.8385550976 -96074489.5047646314 -116467116.8489474505 -16150957.0696409550 122068993.8440102190 -7993459.2210496888
122 -1383146741.4907922745 18270967.8678766638 -8008916.9880775996 -25717623.7745393403 151016665.4007416964 -30489673.7628108859
123 -1241787850.5896711349 -4312866.6340300003 -15830223.0381462127 -14840482.7331540287 177681388.4257463515 -46931203.6228885576
124 -1063498901.7066272497 -11711.4143239688 -11539861.0164759699 -8160038.9325986477 187935095.3872303069 -60008850.4666817486
125 -854936195.6247718334 -116704.3937317273 -13377737.0991963409 -4676186.0672287960 184149904.3236846924 -63594672.4489888921
126 -645220198.9337100983 206790.9096345135 -16315209.3646166548 -3210185.1314969016 168775965.5406402647 -61785385.8002411574
127 -450303243.2765488029 347515.9490480404 -19189598.4845624045 -2974952.4003965203 144650806.8928189278 -56119979.6432856470
128 -280669955.6979245543 616570.6328303679 -20838971.0042731054 -3663608.1234954344 116338343.0933455229 -48424675.1004966125
129 -142091458.4663138688 -673223.2599927085 -24223374.0782895908 -3920836.8167031533 86785415.3192813843 -38032369.8295837790
130 -40129093.2518866211 1590717.3045443012 -19039200.3272512592 12580996.6970635150 40945831.5786803588 -18924654.1676192023
131 -847187542.1612126827 -57921191.7817621082 -70303961.0131928027 -18992844.5743153617 73041101.7513598353 -2951090.4142126255
132 -830849034.3546612263 10599869.9410584643 -5551017.7608048664 -30641931.7396101058 88755552.6507606804 -37423034.0846638530
133 -744285443.8717514277 -2420007.3159241192 -9559552.9979439937 -18043990.7710165493 104958410.8886021972 -52666702.6723165661
134 -637914057.8463569880 -192332.8797272416 -7020344.0178895518 -9876075.2971193902 111616442.1169254184 -68625578.6161774695
135 -512945246.8093740940 -107694.1948826499 -7868959.9707752643 -5583946.0803774484 109791290.0810531974 -73087163.3759813309
136 -386797279.4564155340 88225.9016805477 -9678767.4781144504 -3712694.9036815348 100865604.1933668256 -71109965.7544894964
137 -269522988.3899611235 172765.8713397344 -11551465.9789309073 -3347348.2369779567 86313488.5574051589 -64784863.4636079594
138 -167759980.7202215791 383237.3937642302 -12480517.0455764495 -4162604.0358768003 69041355.0432178527 -55964039.1492858380
139 -85287967.1912743151 -476202.6811011650 -14227296.1196625121 -4039640.5740062124 51060133.2017212734 -43731543.7361298949
140 -24256959.8720499054 1044134.0377565762 -10287909.5169852469 15309063.3738431092 23421389.7427166924 -22906681.3324116841
141 -282868462.5950478315 -19396149.5423479341 -23539360.4488430433 -20368763.2651547045 24142969.7236629725 -233997.5016714707
142 -277742922.2155326605 3485220.1294011190 -1918749.5910699503 -33079823.5264251418 29129727.7158418223 -40660447.6632082313
143 -248686087.7545769215 -795690.1706925519 -3088359.9961209660 -19679413.3823546022 34694676.6702696308 -55387620.3164646849
144 -213182539.0044707656 -121960.3721070020 -2157721.9031117940 -10753786.7824178785 37331877.6027677357 -72665686.7589442283
145 -171100624.8135619164 -70865.9046832570 -2423493.4830600978 -6048322.3845767882 37235156.5248093605 -77617935.1468919963
146 -128192573.6992274821 21003.6411909016 -3267864.0932621891 -3967741.9363090647 34488954.4192691445 -75562639.4078375548
147 -88298569.5156982690 84683.5348562573 -4214859.1726470422 -3539448.6027464620 29180375.3034697846 -68936557.9288495779
148 -54235987.0947274268 161465.8643394758 -4515701.1408507098 -4416574.8894490860 22531889.0527332686 -59585329.0436857417
149 -27364806.0727354735 -150965.5978633690 -4669179.1871509701 -4053007.8203015411 16068078.7303965893 -46499122.3987455368
150 -7796886.8073370494 291634.8852752774 -2954564.6118084444 16659457.3933850788 7206299.9108817931 -24902258.4688086659
151 280860832.7663702965 19266107.1202087104 23432966.2454560585 -20368726.2109063491 -24712971.7668019459 -229772.4590779841
152 275533188.5877323151 -3463117.6788902651 2071780.4798984854 -33080046.0456551909 -29619416.8947888240 -40660494.2498541474
153 246352520.2948125601 745155.6437064046 3446338.5151982149 -19679579.1712799147 -34720578.7732151151 -55390076.2198966593
154 211228496.5061784387 21959.5236120154 2806514.3035897221 -10753156.5718567986 -36250485.0802873075 -72672040.7588686794
155 170681066.8683698177 -23989.2625386943 3001165.6695238994 -6045971.3086160999 -34691330.4610841274 -77620466.3078944236
156 130462826.5925873816 -30327.4225556790 3062330.9813086540 -3965057.8347739903 -31345194.4447955340 -75551584.6610072702
157 93087749.1011587828 39784.3859703098 3033422.6683321190 -3553238.0838615019 -27532754.6713899300 -68921058.4308748841
158 59518193.8472167104 -39684.6826467380 3331448.4084823402 -4430708.9505757876 -23700375.4991367869 -59597545.4174436480
159 30909759.6781817712 219810.1326571670 4737169.1035072133 -4052422.9677493097 -18671765.7077419683 -46509629.4162200093
160 8838654.2702709753 -525980.0496062416 3925332.6892954549 16665577.0043177679 -8596845.4732544906 -24887475.1524688862
161 845183932.0665228367 57791863.8876925409 70197625.5441250205 -18992717.3582614735 -73613618.8411483318 -2938644.8207598664
162 828651076.3878560066 -10576583.5704497099 5704059.1991187753 -30642528.9166061021 -89250287.0617373586 -37423400.9164507762
163 741957536.2462081909 2371313.6836151797 9919235.9987998847 -18044448.3676524013 -104992324.6731846929 -52673525.2388756275
164 635940681.6168415546 94022.3745236578 7675574.5364636099 -9874363.0059263185 -110539506.1132998317 -68643791.9894645512
165 512484855.7138977051 8359.9014275796 8449896.2119338680 -5577306.7243462363 -107233755.5820939988 -73094535.4910776615
166 389061883.6973263621 -91830.4353967644 9471756.7078052927 -3707086.5512609784 -97695435.8250232190 -71077550.6866738945
167 274376215.5323497653 -28024.2768957051 10398580.4701926485 -3378083.4573175241 -84661457.2317110449 -64742276.1606252119
168 173113448.0599225163 -239822.9299392183 11324697.5027465522 -4194227.0533146104 -70214275.7572189271 -55997136.0868783966
169 88844465.5846287161 548249.4811893655 14292441.9400817882 -4039773.6613067104 -53699501.5146364868 -43763479.6869886443
170 25287543.9990762062 -1273928.7552987067 11273025.0005776789 15326169.7764624190 -24839482.3458403796 -22864051.3131207898
171 1411588079.8083472252 95946467.8892065734 116360852.3642603755 -16150699.1855195351 -122646564.2673304379 -7973544.4002211168
172 1380973489.8659937382 -18245310.6119802818 8162067.3846860621 -25718391.9093526006 -151521408.4423620999 -30491055.7183003277
173 1239472383.4944429398 4267748.6548949834 16193309.0038341060 -14841094.4682855159 -177731608.9933024645 -46940717.0827209800
174 1061487502.4044226408 -83100.2243036134 12208657.6716461480 -8157789.5940575395 -186867779.9266816080 -60036412.2010086775
175 854391090.2698104382 7964.3068967224 13964684.2086180449 -4666620.9789220262 -181565230.5207675397 -63605890.6725703850
176 647474332.3663825989 -193205.0832783750 16118630.6959951147 -3208051.9762751809 -165553245.9040691853 -61735109.2541384324
177 455251386.9121006131 -222330.6804949923 18013862.0996985994 -2993133.1466157371 -142972799.0929465592 -56061967.6937094331
178 286134110.1272043586 -489705.8714424642 19660208.7109138519 -3682849.1669793623 -117536919.4102551043 -48468034.5976075009
179 145669725.8614231348 757459.5936314487 24295507.4775066599 -3926318.5735057811 -89495221.1957716793 -38085503.0406906307
180 41132628.2658657283 -1812071.9417742006 20054643.1585297659 12605193.1016442385 -42420831.2885748893 -18860129.0123291500
181 1982635403.2479162216 133607863.5955165625 161565973.3811620772 -11666513.4670139179 -171884073.7536197305 -14324503.9500369169
182 1930624634.3384726048 -27136618.3685264960 8184708.4865147341 -18230255.8462929726 -218132386.2077178061 -18808716.6790855266
183 1741065779.9245069027 6649914.9614751264 22048673.4134536162 -10224085.4366540723 -254201069.9868776500 -37537633.4384480119
184 1487981974.5494256020 -847257.1746608932 15947955.2896958105 -5695735.3814626159 -266288860.0659024715 -45578636.8035162240
185 1196511312.5662248135 -26855.5410458129 19562127.4017577022 -3376873.2699253201 -258585697.7847074866 -48203460.0630309582
186 905433023.7172799110 -454995.0685514011 23050322.6210943796 -2485729.1375162061 -235653406.4343948662 -46589867.7923868150
187 635410363.1499838829 -424604.2288082170 26179746.2742171027 -2448717.3864706312 -203036750.1908647120 -42107340.7662890404
188 398285995.3503884673 -595055.3327668994 28724363.0239470899 -2946118.0913004233 -166019426.4348467290 -36312601.5450527072
189 200331123.8597983122 756018.7857734626 34969403.3084646389 -3495367.6692112214 -126332360.2254923433 -29058986.5784264691
190 55798217.6841486543 -1949212.2796035809 31424181.8739555106 8425444.3622873873 -62392454.9412890673 -12954945.6213237830
191 2563197411.6676721573 170614070.4630163610 205101793.3081387877 -5303692.6198746758 -221296157.5008268654 -19720706.0428925790
192 2472150170.3324313164 -39113172.0286952332 2713101.5063251108 -8125888.1908402564 -290440412.7421211004 -424012.0376941450
193 2250916326.6105737686 9488866.9436683599 26618970.9932207987 -4480451.0929738348 -334840070.3857141137 -23340639.3595744409
194 1914030682.9294254780 -3246690.4691385049 17468995.2708036266 -2674500.5797706540 -349200149.1720733643 -22819060.4778791331
195 1539097360.5834283829 -280604.1055975137 24890822.9944189489 -1833304.8142844790 -338515338.8867730498 -25264984.1415814832
196 1162329019.3500485420 -1143609.4625328267 30038561.9131654799 -1616447.1264114790 -308131424.0292529464 -23859611.1322925091
197 814143104.2437281609 -919860.4352087183 34804449.5703516155 -1722925.5318202376 -264908516.6786047220 -21496043.0504276976
198 509138803.9602423906 -684387.0008845339 38631172.4680737033 -1974404.1507601459 -215624123.4584451914 -18265481.0977952443
199 251347821.6971588135 662685.5560903708 46603589.0147968084 -2377088.1790028457 -163995459.4060053229 -15885821.7778289393
200 68506281.4923701584 -1192728.8370485213 47199237.9033722728 2670602.9818041585 -86111020.1515898108 -5338015.6401705826
201 -2993298212.8232121468 -207930446.8599871695 -260146348.3380841911 -5673347.4557483252 196923006.3560485840 -59062477.1390481889
202 -2651727305.2041997910 50441332.6367469728 -20839390.4366590157 -9469279.7391774449 287546817.9753451943 -8190754.7443912216
203 -2332520402.5450797081 -14243126.8431489170 -52020087.8888922408 -6058851.1908959756 359349102.6752706766 -32278867.0609203689
204 -1929936516.5156700611 2376462.3571333922 -34839064.6744769067 -3353525.7237888598 386775969.3494073749 -28540615.7280559614
205 -1508167261.7395334244 -1718791.6841418445 -43376674.9935032427 -1529592.3932104539 382017940.8539808989 -30097957.9642638266
206 -1094095795.0071535110 -655969.2165827714 -52626153.0484825522 -578572.0866077936 350855735.4431875944 -27566526.5424738787
207 -722727142.8715580702 -663359.7202799665 -62159882.9166422486 -230054.5638463062 299545146.3167706728 -23767778.6280052923
208 -417950534.3000224829 -1276681.7866396122 -67377175.5454257876 -39888.0271338135 239923709.2102656662 -18690663.9177670665
209 -186377031.5512784123 -2431504.3769161012 -70655233.6067723632 149760.4019714908 186195700.1879638433 -14137259.0711367596
210 -46877011.0348738581 -1972363.9341797382 -68968731.2900030315 7509316.0019118199 104605523.2399892509 -3423563.3116855724
211 -2292018282.7791266441 -160032956.7696668804 -200187276.3599565029 -13639708.2877456918 155694226.2350960970 -64824793.0015204698
212 -2080115643.7218682766 35080743.5624159575 -21473019.1676011458 -22989640.4367186725 218928451.2029936314 -48805771.5082523227
213 -1805219133.1377677917 -7638665.7139922343 -38680464.4437583536 -14667804.7329635136 275618103.7539796829 -58999471.5944483802
214 -1502042696.3205323219 753360.5751121622 -28332383.4406813756 -7700895.5068515725 298114301.0376502275 -62556050.8964814246
215 -1173435003.9053611755 -812889.3994956091 -32772769.0655148663 -2962639.3161112117 295443831.1532577872 -61942896.1202616096
216 -853355267.7177420855 -625095.7379627498 -39923163.9169359952 -243275.9522755182 272023472.2052882910 -57486273.9181439430
217 -565344945.7271269560 -544345.9712761510 -46984697.2611035630 924378.5314432022 232623549.5011411607 -49496295.0314983279
218 -328714483.5560674667 -790301.4303689599 -50602568.5921027362 1288888.7351282034 186582989.8666751683 -39509318.0937094316
219 -150777534.8729073405 -2144240.3968953285 -52939608.9646670371 1946126.8186816303 144000860.3568567038 -27903885.3373864889
220 -39597848.0504738763 -1472048.4929666165 -49150993.0746911764 19748208.9417240508 75206676.5947375447 -10428020.8801046479
221 -1620360629.6884007454 -114065967.9416487813 -142511760.5419118404 -19058333.9003805257 112527278.8557229042 -66139738.9323875010
222 -1491608148.6989643574 22891275.7754183486 -18043476.3062872067 -32481719.7170179524 154030718.0193507969 -78002386.7828009576
223 -1287128540.9241518974 -4208181.4574143616 -27212168.2916957885 -20954587.9402289689 194769925.3097102344 -80708132.5293293595
224 -1072660776.0105928183 72340.4817768680 -20670151.0393634103 -10839410.6598613374 211622990.2671555877 -87395511.0722209215
225 -838819448.0720211267 -547547.2178047504 -22988904.0064458586 -3966373.3384271679 210436407.2401623428 -86191692.3314843923
226 -610592385.5706409216 -512957.7703737158 -28009979.6329699680 64822.5088757062 194254199.0212926567 -79876568.3821939379
227 -405146243.7757116556 -495824.0431199078 -33095929.8629349768 1858370.3571053799 166206959.4329935908 -68901502.0163937360
228 -236408242.0580106676 -527541.2810955988 -35443936.8699558228 2290728.5338621731 133153860.4106330276 -55038135.8333462253
229 -110334694.0140344799 -1687627.4294204675 -36732322.4436867908 3785387.2676182468 101930375.3037984818 -38320405.9490144849
230 -29667515.4765370898 -885929.6341880262 -32372288.9563615136 28324017.1309065893 50725978.9189069644 -16291837.2558639236
231 -966125720.6127505302 -68464262.7857217193 -85429011.6178658456 -22452389.9892307594 67952663.2829490751 -65888793.0713942423
232 -896488434.6221810579 12925904.4817192368 -11793684.7240237445 -38563396.4258378074 91449228.4993562400 -96764072.4665017724
233 -771936070.2710698843 -2126765.3307698038 -16136920.9705167711 -25102677.9414908662 115987789.3869136274 -95751906.1825013459
234 -643544430.5180892944 -107129.6239268649 -12310860.2300207429 -12907446.0416311696 126612983.4673553854 -103708380.5730162263
235 -503690552.1686293483 -364467.0427989508 -13436692.7653622925 -4620105.8461990729 126509245.9974095821 -102387312.7671617866
