100 0.2057591895 -0.0481126430 0.9961242809
101 0.4061822442 -0.0771054836 0.9956458057
102 0.6064483995 -0.1080504618 0.9952564809
103 0.8065699066 -0.1402616925 0.9949916836
104 -0.7982171046 0.0590261334 0.9987862296
105 -0.5964764207 0.0520195051 0.9978563432
106 -0.3948454382 0.0390503146 0.9968984656
107 -0.1934217956 0.0208116903 0.9959314867
108 0.0077367888 -0.0018730055 0.9950037122
109 0.2086270414 -0.0281327157 0.9941633660
110 0.4092631262 -0.0571202330 0.9934399294
111 0.6096649264 -0.0880603331 0.9928548465
112 0.8098515121 -0.1202685972 0.9924568889
113 -0.7976989385 0.0789349401 0.9983972325
114 -0.5953646485 0.0719689789 0.9971535786
115 -0.3931766930 0.0589967764 0.9958703419
116 -0.1912735966 0.0407676023 0.9945748171
117 0.0102772274 0.0180906262 0.9933316360
118 0.2114701410 -0.0081611425 0.9922050043
119 0.4123246386 -0.0371412673 0.9912365514
120 0.6128689098 -0.0680745029 0.9904561705
121 0.8131285463 -0.1002788643 0.9899241285
122 0.9806261600 -0.4533252587 0.0132496621
123 0.9806465821 -0.4400048615 0.1133280426
124 0.9808754047 -0.4262397977 0.2135273176
125 0.9812021576 -0.4119816894 0.3137759002
126 0.9815465697 -0.3973820681 0.4139474971
127 0.9819232903 -0.3826012505 0.5139542505
128 0.9823435334 -0.3678899894 0.6137872453
129 0.9827687566 -0.3534947074 0.7135089409
130 0.9831530334 -0.3395597862 0.8132179367
131 0.9834326038 -0.3261344619 0.9130121968
132 -1.0000000000 -0.1000000000 0.9000000000
133 -1.0000000000 -0.1000000000 0.8000000000
134 -1.0000000000 -0.1000000000 0.7000000000
135 -1.0000000000 -0.1000000000 0.6000000000
136 -1.0000000000 -0.1000000000 0.5000000000
137 -1.0000000000 -0.1000000000 0.4000000000
138 -1.0000000000 -0.1000000000 0.3000000000
139 -1.0000000000 -0.1000000000 0.2000000000
140 -1.0000000000 -0.1000000000 0.1000000000
141 -1.0000000000 -0.1000000000 0.0000000000
142 -0.8066065934 -0.1094346149 -0.0001865399
143 -0.6118148801 -0.1306595525 0.0012926783
144 -0.4158555200 -0.1615668498 0.0030860086
145 -0.2187822231 -0.1995400423 0.0051362931
146 -0.0206051227 -0.2422633026 0.0071301526
147 0.1787367899 -0.2871052708 0.0086523146
148 0.3791984139 -0.3316542274 0.0099037455
149 0.5800365589 -0.3738433520 0.0115764319
150 0.7805043449 -0.4141258176 0.0128388008
151 0.7805466975 -0.4012188158 0.1129501046
152 0.7808701386 -0.3880263568 0.2132242164
153 0.7812027125 -0.3744613503 0.3135585322
154 0.7815226233 -0.3604891597 0.4137739150
155 0.7819095760 -0.3463960340 0.5137737740
156 0.7823428813 -0.3324926444 0.6135838816
157 0.7827864046 -0.3189350869 0.7132932907
158 0.7831974239 -0.3057744428 0.8130013401
159 0.7835200419 -0.2929512901 0.9128040241
160 0.5801041497 -0.3621343251 0.1117495814
161 0.5807402084 -0.3500882213 0.2122753619
162 0.5810372876 -0.3370235903 0.3128703155
163 0.5814312671 -0.3234594512 0.4131091558
164 0.5819070546 -0.3100856076 0.5130037509
165 0.5824247989 -0.2970407665 0.6127396559
166 0.5829483455 -0.2843909364 0.7124387694
167 0.5834412637 -0.2721014285 0.8121946230
168 0.5838559111 -0.2600605243 0.9120743977
169 0.3793129935 -0.3214055970 0.1100041400
170 0.3799222542 -0.3118403173 0.2109888555
171 0.3806061352 -0.2987318219 0.3120149222
172 0.3813111448 -0.2860423395 0.4121081512
173 0.3820189591 -0.2736899674 0.5118877311
174 0.3827141419 -0.2617941262 0.6115764183
175 0.3833807268 -0.2503072470 0.7112931540
176 0.3839998208 -0.2391344375 0.8111026261
177 0.3845253238 -0.2281420647 0.9110415324
178 0.1788961170 -0.2782509822 0.1088932490
179 0.1794633784 -0.2690129204 0.2094458327
180 0.1805277072 -0.2587726087 0.3100320401
181 0.1815463850 -0.2480645727 0.4102656122
182 0.1824934255 -0.2375489612 0.5101904399
183 0.1833756388 -0.2273073496 0.6100055822
184 0.1841943375 -0.2173459632 0.7098277384
185 0.1849433378 -0.2075895675 0.8097283422
186 0.1855761953 -0.1979197905 0.9097433418
187 -0.0204240066 -0.2349304281 0.1073525242
188 -0.0195840202 -0.2272774473 0.2076440604
189 -0.0185680228 -0.2193422014 0.3079385310
190 -0.0174746704 -0.2111048180 0.4081310034
191 -0.0164254429 -0.2027722316 0.5081793573
192 -0.0154347008 -0.1945289398 0.6081398018
193 -0.0145090370 -0.1863971474 0.7080982726
194 -0.0136603213 -0.1783237584 0.8081162226
195 -0.0129429009 -0.1702127669 0.9082244170
196 -0.2185953309 -0.1942237836 0.1054192264
197 -0.2177093913 -0.1886324489 0.2056798411
198 -0.2167175113 -0.1828076188 0.3058857370
199 -0.2156812953 -0.1768316524 0.4060248606
200 -0.2146398703 -0.1707626929 0.5061040480
201 -0.2136289776 -0.1646592997 0.6061550858
202 -0.2126649230 -0.1585301374 0.7062253003
203 -0.2117678865 -0.1523170154 0.8063549217
204 -0.2110030589 -0.1459307562 0.9065590585
205 -0.4156993950 -0.1582637317 0.1034699507
206 -0.4148955204 -0.1546511146 0.2037580882
207 -0.4139944342 -0.1508532372 0.3039383706
208 -0.4130622803 -0.1469594324 0.4040465671
209 -0.4121179913 -0.1430130023 0.5041240410
210 -0.4111777730 -0.1390098522 0.6042116861
211 -0.4102569463 -0.1349052664 0.7043477061
212 -0.4093779012 -0.1306136256 0.8045587912
213 -0.4086136339 -0.1260270275 0.9048437900
214 -0.6117032074 -0.1291108887 0.1017505967
215 -0.6110577061 -0.1272119343 0.2020851022
216 -0.6103398622 -0.1251739293 0.3022568788
217 -0.6095949699 -0.1230966424 0.4023372442
218 -0.6088380351 -0.1210052032 0.5023946725
219 -0.6080734989 -0.1188750034 0.6024771136
220 -0.6073030607 -0.1166412622 0.7026207008
221 -0.6065340194 -0.1141938263 0.8028532652
222 -0.6058356925 -0.1113861118 0.9031806847
223 -0.8065140258 -0.1091773957 0.1005065688
224 -0.8061419570 -0.1085499508 0.2008774345
225 -0.8057086387 -0.1078361215 0.3010105083
226 -0.8052604586 -0.1071188739 0.4010554073
227 -0.8048062799 -0.1064094317 0.5010847193
228 -0.8043439236 -0.1056870866 0.6011345675
229 -0.8038639822 -0.1049096100 0.7012291922
230 -0.8033576395 -0.1040038179 0.8013897771
231 -0.8028176570 -0.1028213232 0.9016378695
232 -1.0000000000 0.1000000000 0.9000000000
233 -1.0000000000 0.1000000000 0.8000000000
234 -1.0000000000 0.1000000000 0.7000000000
235 -1.0000000000 0.1000000000 0.6000000000
236 -1.0000000000 0.1000000000 0.5000000000
237 -1.0000000000 0.1000000000 0.4000000000
238 -1.0000000000 0.1000000000 0.3000000000
239 -1.0000000000 0.1000000000 0.2000000000
240 -1.0000000000 0.1000000000 0.1000000000
241 -1.0000000000 0.1000000000 0.0000000000
242 -1.0000000000 0.0800000000 0.0000000000
243 -1.0000000000 0.0600000000 0.0000000000
244 -1.0000000000 0.0400000000 0.0000000000
245 -1.0000000000 0.0200000000 0.0000000000
246 -1.0000000000 0.0000000000 0.0000000000
247 -1.0000000000 -0.0200000000 0.0000000000
248 -1.0000000000 -0.0400000000 0.0000000000
249 -1.0000000000 -0.0600000000 0.0000000000
250 -1.0000000000 -0.0800000000 0.0000000000
251 -1.0000000000 -0.0800000000 0.1000000000
252 -1.0000000000 -0.0800000000 0.2000000000
253 -1.0000000000 -0.0800000000 0.3000000000
254 -1.0000000000 -0.0800000000 0.4000000000
255 -1.0000000000 -0.0800000000 0.5000000000
256 -1.0000000000 -0.0800000000 0.6000000000
257 -1.0000000000 -0.0800000000 0.7000000000
258 -1.0000000000 -0.0800000000 0.8000000000
259 -1.0000000000 -0.0800000000 0.9000000000
260 -1.0000000000 -0.0600000000 0.1000000000
261 -1.0000000000 -0.0600000000 0.2000000000
262 -1.0000000000 -0.0600000000 0.3000000000
263 -1.0000000000 -0.0600000000 0.4000000000
264 -1.0000000000 -0.0600000000 0.5000000000
265 -1.0000000000 -0.0600000000 0.6000000000
266 -1.0000000000 -0.0600000000 0.7000000000
267 -1.0000000000 -0.0600000000 0.8000000000
268 -1.0000000000 -0.0600000000 0.9000000000
269 -1.0000000000 -0.0400000000 0.1000000000
270 -1.0000000000 -0.0400000000 0.2000000000
271 -1.0000000000 -0.0400000000 0.3000000000
272 -1.0000000000 -0.0400000000 0.4000000000
273 -1.0000000000 -0.0400000000 0.5000000000
274 -1.0000000000 -0.0400000000 0.6000000000
275 -1.0000000000 -0.0400000000 0.7000000000
276 -1.0000000000 -0.0400000000 0.8000000000
277 -1.0000000000 -0.0400000000 0.9000000000
278 -1.0000000000 -0.0200000000 0.1000000000
279 -1.0000000000 -0.0200000000 0.2000000000
280 -1.0000000000 -0.0200000000 0.3000000000
281 -1.0000000000 -0.0200000000 0.4000000000
282 -1.0000000000 -0.0200000000 0.5000000000
283 -1.0000000000 -0.0200000000 0.6000000000
284 -1.0000000000 -0.0200000000 0.7000000000
285 -1.0000000000 -0.0200000000 0.8000000000
286 -1.0000000000 -0.0200000000 0.9000000000
287 -1.0000000000 0.0000000000 0.1000000000
288 -1.0000000000 0.0000000000 0.2000000000
289 -1.0000000000 0.0000000000 0.3000000000
290 -1.0000000000 0.0000000000 0.4000000000
291 -1.0000000000 0.0000000000 0.5000000000
292 -1.0000000000 0.0000000000 0.6000000000
293 -1.0000000000 0.0000000000 0.7000000000
294 -1.0000000000 0.0000000000 0.8000000000
295 -1.0000000000 0.0000000000 0.9000000000
296 -1.0000000000 0.0200000000 0.1000000000
297 -1.0000000000 0.0200000000 0.2000000000
298 -1.0000000000 0.0200000000 0.3000000000
299 -1.0000000000 0.0200000000 0.4000000000
300 -1.0000000000 0.0200000000 0.5000000000
301 -1.0000000000 0.0200000000 0.6000000000
302 -1.0000000000 0.0200000000 0.7000000000
303 -1.0000000000 0.0200000000 0.8000000000
304 -1.0000000000 0.0200000000 0.9000000000
305 -1.0000000000 0.0400000000 0.1000000000
306 -1.0000000000 0.0400000000 0.2000000000
307 -1.0000000000 0.0400000000 0.3000000000
308 -1.0000000000 0.0400000000 0.4000000000
309 -1.0000000000 0.0400000000 0.5000000000
310 -1.0000000000 0.0400000000 0.6000000000
311 -1.0000000000 0.0400000000 0.7000000000
312 -1.0000000000 0.0400000000 0.8000000000
313 -1.0000000000 0.0400000000 0.9000000000
314 -1.0000000000 0.0600000000 0.1000000000
315 -1.0000000000 0.0600000000 0.2000000000
316 -1.0000000000 0.0600000000 0.3000000000
317 -1.0000000000 0.0600000000 0.4000000000
318 -1.0000000000 0.0600000000 0.5000000000
319 -1.0000000000 0.0600000000 0.6000000000
320 -1.0000000000 0.0600000000 0.7000000000
321 -1.0000000000 0.0600000000 0.8000000000
322 -1.0000000000 0.0600000000 0.9000000000
323 -1.0000000000 0.0800000000 0.1000000000
324 -1.0000000000 0.0800000000 0.2000000000
325 -1.0000000000 0.0800000000 0.3000000000
326 -1.0000000000 0.0800000000 0.4000000000
327 -1.0000000000 0.0800000000 0.5000000000
328 -1.0000000000 0.0800000000 0.6000000000
329 -1.0000000000 0.0800000000 0.7000000000
330 -1.0000000000 0.0800000000 0.8000000000
331 -1.0000000000 0.0800000000 0.9000000000
332 1.0165735621 -0.1261369746 0.8871159488
333 1.0168600879 -0.1395676585 0.7869034868
334 1.0172527013 -0.1535114465 0.6865964492
335 1.0176813775 -0.1679153724 0.5862916636
336 1.0180867614 -0.1826201584 0.4860969055
337 1.0184429899 -0.1973711244 0.3860961613
338 1.0188014568 -0.2119801407 0.2862755847
339 1.0191080498 -0.2261599098 0.1865662464
340 1.0194991762 -0.2399985332 0.0868112697
341 1.0196274725 -0.2532811840 -0.0130886065
342 0.8197626309 -0.2141468212 -0.0129089885
343 0.6203357313 -0.1739058753 -0.0121737718
344 0.4208642967 -0.1314302560 -0.0113214563
345 0.2210232798 -0.0871638523 -0.0092742832
346 0.0204927930 -0.0422764365 -0.0072706831
347 -0.1812847865 0.0004843767 -0.0051721834
348 -0.3841800171 0.0384356652 -0.0030910863
349 -0.5882012659 0.0693433895 -0.0012881252
350 -0.7933994043 0.0905667689 0.0001908146
351 -0.7934904182 0.0908238382 0.0994983697
352 -0.7938585330 0.0914510172 0.1991269412
353 -0.7942884795 0.0921646731 0.2989919656
354 -0.7947353795 0.0928815185 0.3989446920
355 -0.7951898640 0.0935905762 0.4989134181
356 -0.7956535459 0.0943126758 0.5988623956
357 -0.7961352376 0.0950902035 0.6987673786
358 -0.7966435171 0.0959962547 0.7986069319
359 -0.7971855002 0.0971791129 0.8983593555
360 -0.5883068812 0.0708908204 0.0982540918
361 -0.5889411971 0.0727901016 0.1979178493
362 -0.5896524079 0.0748271335 0.2977429005
363 -0.5903946950 0.0769037183 0.3976596560
364 -0.5911533914 0.0789939723 0.4976007377
365 -0.5919212246 0.0811237652 0.5975185362
366 -0.5926953871 0.0833575707 0.6973760231
367 -0.5934683979 0.0858055003 0.7971447490
368 -0.5941708964 0.0886139632 0.8968184028
369 -0.3843158615 0.0417407688 0.0965251626
370 -0.3851022975 0.0453483004 0.1962338643
371 -0.3859873542 0.0491475330 0.2960500372
372 -0.3869203890 0.0530366349 0.3959408956
373 -0.3878688305 0.0569827922 0.4958670520
374 -0.3888148994 0.0609852619 0.5957845151
375 -0.3897416677 0.0650905880 0.6956541626
376 -0.3906261873 0.0693840230 0.7954475786
377 -0.3913965400 0.0739723484 0.8951652797
378 -0.1814324311 0.0057705322 0.0945436126
379 -0.1822559596 0.0113814287 0.1942778652
380 -0.1832567801 0.0171743040 0.2940724561
381 -0.1842910078 0.0231605113 0.3939467296
382 -0.1853436206 0.0292218454 0.4938817211
383 -0.1863660246 0.0353274905 0.5938489388
384 -0.1873362490 0.0414620151 0.6937931411
385 -0.1882385075 0.0476790941 0.7936720688
386 -0.1890100968 0.0540679261 0.8934720153
387 0.0204371459 -0.0348827474 0.0924950377
388 0.0195536998 -0.0274268278 0.1922201458
389 0.0186345968 -0.0193298690 0.2919698768
390 0.0175070049 -0.0111718721 0.3918119246
391 0.0164251288 -0.0028090803 0.4918240526
392 0.0154309677 0.0054566883 0.5919016444
393 0.0145037992 0.0135971171 0.6919592845
394 0.0136523189 0.0216739509 0.7919471867
395 0.0129288480 0.0297863823 0.8918409912
396 0.2211552417 -0.0786459458 0.0906532358
397 0.2208959804 -0.0683136584 0.1902405029
398 0.2195236019 -0.0591654349 0.2897999878
399 0.2184035818 -0.0481047324 0.3898006547
400 0.2174884623 -0.0375367104 0.4899447426
401 0.2166166808 -0.0272969627 0.5901240846
402 0.2158015219 -0.0173397913 0.6902879485
403 0.2150507804 -0.0075863389 0.7903790096
404 0.2144124641 0.0020811719 0.8903598457
405 0.4207392727 -0.1209826498 0.0886620471
406 0.4201157404 -0.1173914053 0.1885746657
407 0.4194195654 -0.0982097698 0.2884642586
408 0.4187068600 -0.0857878860 0.3883423726
409 0.4179946276 -0.0735959513 0.4884117116
410 0.4172961269 -0.0617594358 0.5886227497
411 0.4166255939 -0.0502917878 0.6888628935
412 0.4160012962 -0.0391275704 0.7890340269
413 0.4154693762 -0.0281399067 0.8890870488
414 0.6199503870 -0.1625325091 0.0878231717
415 0.6189719897 -0.1493877585 0.1874399950
416 0.6189593721 -0.1374177934 0.2869935813
417 0.6186525915 -0.1234989005 0.3869910979
418 0.6181379792 -0.1100722313 0.4871650237
419 0.6176042424 -0.0970294492 0.5874223345
420 0.6170695398 -0.0843843456 0.6877079073
421 0.6165676990 -0.0720982365 0.7879429154
422 0.6161453807 -0.0600597571 0.8880586674
423 0.8195446274 -0.2011672925 0.0869648041
424 0.8192280813 -0.1881826381 0.1867092021
425 0.8187650508 -0.1744406800 0.2864204889
426 0.8184733962 -0.1605530464 0.3862359203
427 0.8181184276 -0.1464306490 0.4862931694
428 0.8176860313 -0.1325066242 0.5865175471
429 0.8172357824 -0.1189420415 0.6868230796
430 0.8168154470 -0.1057783064 0.7871218970
431 0.8164852157 -0.0929532195 0.8873226289
432 1.0157291079 -0.2732939675 -0.0104496364
433 1.0118304797 -0.2933012043 -0.0078088706
434 1.0079325025 -0.3133070068 -0.0051737758
435 1.0040339233 -0.3333124764 -0.0025440105
436 1.0001343030 -0.3533180040 0.0000824500
437 0.9962337186 -0.3733235669 0.0027081184
438 0.9923323697 -0.3933286565 0.0053355780
439 0.9884304007 -0.4133321209 0.0079671352
440 0.9845279882 -0.4333319552 0.0106045452
441 0.8158260883 -0.2341663969 -0.0103225508
442 0.8119019979 -0.2541803179 -0.0077519762
443 0.8079823721 -0.2741867680 -0.0051811790
444 0.8040648799 -0.2941878282 -0.0026086997
445 0.8001479340 -0.3141852586 -0.0000349080
446 0.7962300896 -0.3341799614 0.0025397831
447 0.7923098170 -0.3541720900 0.0051149696
448 0.7883850307 -0.3741611892 0.0076901811
449 0.7844521903 -0.3941462594 0.0102648791
450 0.6162361008 -0.1939428417 -0.0099025938
451 0.6121823049 -0.2139549284 -0.0075480412
452 0.6081621449 -0.2339622980 -0.0051670250
453 0.6041613047 -0.2539668328 -0.0027695394
454 0.6001687875 -0.2739668377 -0.0003609745
455 0.5961761556 -0.2939603284 0.0020514233
456 0.5921759263 -0.3139456421 0.0044588919
457 0.5881600084 -0.3339215330 0.0068525791
458 0.5841181341 -0.3538873355 0.0092256424
459 0.4165706060 -0.1514071933 -0.0090982045
460 0.4123666595 -0.1715101353 -0.0071222044
461 0.4082234894 -0.1916170125 -0.0050990063
462 0.4041182070 -0.2116972461 -0.0029940330
463 0.4000311652 -0.2317460933 -0.0008312561
464 0.3959441355 -0.2517655085 0.0013570690
465 0.3918388929 -0.2717588403 0.0035409217
466 0.3876957999 -0.2917302548 0.0056949898
467 0.3834919716 -0.3116877695 0.0078059427
468 0.2166144003 -0.1071801730 -0.0075811455
469 0.2123360655 -0.1271766386 -0.0058077238
470 0.2081436929 -0.1471730633 -0.0040099464
471 0.2040065624 -0.1671712157 -0.0021971225
472 0.1998970059 -0.1871693574 -0.0003739143
473 0.1957875717 -0.2071654896 0.0014531861
474 0.1916498577 -0.2271579598 0.0032761732
475 0.1874533115 -0.2471455733 0.0050869287
476 0.1831632448 -0.2671277999 0.0068792856
477 0.0161563706 -0.0622506352 -0.0058132821
478 0.0119750146 -0.0822304832 -0.0043758080
479 0.0079029848 -0.1022134738 -0.0029411520
480 0.0039000596 -0.1222010895 -0.0015064792
481 -0.0000691046 -0.1421947166 -0.0000712049
482 -0.0040375378 -0.1621951108 0.0013649598
483 -0.0080381471 -0.1822024956 0.0028023303
484 -0.0121056950 -0.2022166870 0.0042414497
485 -0.0162791545 -0.2222371683 0.0056833577
486 -0.1852600395 -0.0194577868 -0.0041378362
487 -0.1890783796 -0.0394134260 -0.0031054597
488 -0.1927878604 -0.0593829824 -0.0020756194
489 -0.1964280896 -0.0793660860 -0.0010475451
490 -0.2000344925 -0.0993624478 -0.0000203817
491 -0.2036406058 -0.1193719324 0.0010067186
492 -0.2072800258 -0.1393944908 0.0020346184
493 -0.2109884764 -0.1594300848 0.0030642448
494 -0.2148063599 -0.1794786161 0.0040969253
495 -0.3875692080 0.0185328246 -0.0024624430
496 -0.3908014120 -0.0013949358 -0.0018422879
497 -0.3939278293 -0.0213444608 -0.0012269816
498 -0.3969881248 -0.0413145838 -0.0006144301
499 -0.4000164615 -0.0613048426 -0.0000030939
500 -0.4030448674 -0.0813150922 0.0006083240
501 -0.4061054073 -0.1013454301 0.0012211325
502 -0.4092323131 -0.1213963340 0.0018369030
503 -0.4124652389 -0.1414690939 0.0024576703
504 -0.5907543905 0.0494531620 -0.0010170114
505 -0.5931800166 0.0295411773 -0.0007583451
506 -0.5955091952 0.0096054274 -0.0005036999
507 -0.5977744914 -0.0103556041 -0.0002505379
508 -0.6000081139 -0.0303427090 0.0000020940
509 -0.6022417583 -0.0503561334 0.0002547382
510 -0.6045071039 -0.0703956560 0.0005079306
511 -0.6068363189 -0.0904604965 0.0007626039
512 -0.6092619317 -0.1105491227 0.0010212868
513 -0.7949362311 0.0707898065 0.0001827029
514 -0.7963142458 0.0509493143 0.0001572711
515 -0.7975923684 0.0310559779 0.0001155806
516 -0.7988113889 0.0111171059 0.0000619424
517 -0.8000028239 -0.0088630742 0.0000020736
518 -0.8011942612 -0.0288831807 -0.0000577888
519 -0.8024132942 -0.0489445916 -0.0001114075
520 -0.8036914560 -0.0690515328 -0.0001530611
521 -0.8050695611 -0.0892113163 -0.0001784352
522 0.9845263409 -0.4200231953 0.1106407183
523 0.9884090049 -0.4000338522 0.1079765044
524 0.9922940304 -0.3800393083 0.1053298372
525 0.9961804890 -0.3600409814 0.1026946175
526 1.0000674046 -0.3400397158 0.1000651787
527 1.0039538343 -0.3200360064 0.0974362803
528 1.0078389392 -0.3000300850 0.0948029640
529 1.0117222613 -0.2800219395 0.0921601535
530 1.0156052841 -0.2600113967 0.0895011148
531 0.9847009903 -0.4062719186 0.2107574011
532 0.9885289791 -0.3862919603 0.2080407730
533 0.9923576199 -0.3663043651 0.2053582127
534 0.9961872647 -0.3463110495 0.2026964371
535 1.0000183186 -0.3263126831 0.2000446820
536 1.0038511824 -0.3063090144 0.1973931983
537 1.0076862328 -0.2862985743 0.1947322064
538 1.0115219701 -0.2662776141 0.1920508062
539 1.0153465527 -0.2462376093 0.1893353848
540 0.9849597043 -0.3920121243 0.3109290337
541 0.9887180456 -0.3720337673 0.3081506449
542 0.9924776030 -0.3520477306 0.3054187125
543 0.9962381170 -0.3320549905 0.3027155424
544 0.9999989182 -0.3120561980 0.3000261047
545 1.0037591323 -0.2920516930 0.2973364405
546 1.0075179221 -0.2720415643 0.2946323762
547 1.0112749704 -0.2520257950 0.2918984484
548 1.0150322579 -0.2320047102 0.2891175588
549 0.9852353290 -0.3773954969 0.4110513940
550 0.9889260788 -0.3574044811 0.4082323133
551 0.9926179884 -0.3374100554 0.4054664254
552 0.9963105265 -0.3174127478 0.4027341111
553 1.0000031192 -0.2974128085 0.4000181469
554 1.0036950956 -0.2774102886 0.3973024489
555 1.0073857260 -0.2574051106 0.3945709983
556 1.0110743381 -0.2373971426 0.3918068399
557 1.0147604296 -0.2173861522 0.3889907890
558 0.9855412278 -0.3625895537 0.5110499091
559 0.9891585788 -0.3425804562 0.5082289902
560 0.9927753901 -0.3225744383 0.5054647261
561 0.9963917686 -0.3025716958 0.5027357732
562 1.0000078584 -0.2825722753 0.5000237718
563 1.0036238000 -0.2625761335 0.4973117062
564 1.0072396846 -0.2425831442 0.4945826591
565 1.0108555049 -0.2225930627 0.4918185273
566 1.0144711446 -0.2026054840 0.4889982490
567 0.9858799759 -0.3478576958 0.6109226760
568 0.9894147126 -0.3278340131 0.6081398550
569 0.9929478667 -0.3078182706 0.6054120624
570 0.9964798576 -0.2878100337 0.6027183279
571 1.0000112787 -0.2678090414 0.6000408237
572 1.0035428036 -0.2478152075 0.5973631589
573 1.0070750998 -0.2278286188 0.5946689634
574 1.0106087505 -0.2078495234 0.5919404844
