1 -0.0126366795 0.0028544725 0.0014841210 -0.0001400587 0.0082950106 0.0025837233
2 -0.0134252185 0.0045742610 0.0030855725 -0.0000726723 0.0074985090 0.0011001439
3 -0.0124215492 0.0034693278 0.0030302628 0.0001058750 0.0082965797 0.0004204322
4 -0.0107507565 0.0032225737 0.0025597754 0.0000583994 0.0085552487 0.0003422172
5 -0.0087426413 0.0027247472 0.0019378931 0.0000014280 0.0082786007 0.0001774193
6 -0.0066905773 0.0022703407 0.0012985582 -0.0000688182 0.0075373701 0.0001040985
7 -0.0047604341 0.0018161167 0.0007098562 -0.0001289728 0.0064506088 0.0000258531
8 -0.0030336459 0.0013902009 0.0002026327 -0.0001806197 0.0051727725 -0.0000530426
9 -0.0015062948 0.0010819556 -0.0003275873 -0.0002779830 0.0037557837 -0.0002106177
10 -0.0003873992 0.0008104329 -0.0006147545 -0.0002519326 0.0015524861 -0.0001972367
11 -0.0100608238 0.0023140426 0.0011155353 -0.0006420996 0.0061345359 0.0042790992
12 -0.0103930546 0.0036535978 0.0023386455 -0.0008688385 0.0050608961 0.0028617132
13 -0.0096096813 0.0026960413 0.0023354605 -0.0003589314 0.0057822017 0.0017923002
14 -0.0083474364 0.0024966028 0.0020002799 -0.0002339609 0.0059980748 0.0013803593
15 -0.0067812607 0.0020990316 0.0015279405 -0.0002184237 0.0058221050 0.0010722827
16 -0.0051839131 0.0017367556 0.0010335319 -0.0002575189 0.0053075054 0.0008249209
17 -0.0036779936 0.0013827009 0.0005712863 -0.0003122854 0.0045438375 0.0005755071
18 -0.0023290189 0.0010540073 0.0001694644 -0.0003879590 0.0036526082 0.0002823608
19 -0.0011449154 0.0008114996 -0.0002409367 -0.0005166005 0.0026725761 -0.0000981648
20 -0.0002933309 0.0005316733 -0.0003822167 -0.0000749362 0.0010134957 -0.0002534115
21 -0.0072962248 0.0017034768 0.0007702849 -0.0009773882 0.0042562657 0.0053897591
22 -0.0074128139 0.0026694110 0.0016275504 -0.0014635398 0.0032701152 0.0039736574
23 -0.0068380835 0.0019334260 0.0016483768 -0.0007539661 0.0038134382 0.0027606506
24 -0.0059555119 0.0017814505 0.0014262957 -0.0004629114 0.0039859654 0.0020729836
25 -0.0048352753 0.0014926497 0.0010965530 -0.0003864228 0.0038805067 0.0016546557
26 -0.0036909339 0.0012275670 0.0007462482 -0.0004014393 0.0035429080 0.0012899274
27 -0.0026113521 0.0009733710 0.0004146701 -0.0004542833 0.0030323028 0.0009201988
28 -0.0016450177 0.0007390065 0.0001258960 -0.0005582192 0.0024396163 0.0004835853
29 -0.0008027044 0.0005597600 -0.0001603821 -0.0006827032 0.0017883205 -0.0000439454
30 -0.0002051401 0.0003267973 -0.0002196197 0.0000769118 0.0006289166 -0.0003181727
31 -0.0044203236 0.0010418609 0.0004519540 -0.0011848747 0.0025118312 0.0060684083
32 -0.0044498216 0.0016271936 0.0009596489 -0.0018561191 0.0018393630 0.0046246650
33 -0.0040965955 0.0011652440 0.0009815729 -0.0010352505 0.0021722664 0.0033737423
34 -0.0035734246 0.0010681774 0.0008558153 -0.0006218973 0.0022874141 0.0024993619
35 -0.0028990169 0.0008929092 0.0006603272 -0.0004993596 0.0022358464 0.0020036145
36 -0.0022073581 0.0007315601 0.0004492766 -0.0004979553 0.0020455804 0.0015666416
37 -0.0015551927 0.0005793267 0.0002475675 -0.0005503372 0.0017474460 0.0011205906
38 -0.0009742324 0.0004386467 0.0000739362 -0.0006762396 0.0014002246 0.0005959027
39 -0.0004726627 0.0003263261 -0.0000913615 -0.0007849691 0.0010218745 -0.0000214376
40 -0.0001206701 0.0001736461 -0.0001094554 0.0001871362 0.0003398700 -0.0003711353
41 -0.0014856099 0.0003513735 0.0001501403 -0.0012845019 0.0008264645 0.0063917399
42 -0.0014912781 0.0005484021 0.0003195700 -0.0020509753 0.0005905157 0.0049249235
43 -0.0013727708 0.0003903937 0.0003293406 -0.0011806093 0.0007051815 0.0036699966
44 -0.0011980749 0.0003554194 0.0002895240 -0.0007036278 0.0007519750 0.0027028012
45 -0.0009681579 0.0002956873 0.0002231571 -0.0005560981 0.0007451178 0.0021668226
46 -0.0007292564 0.0002424953 0.0001476535 -0.0005463180 0.0006866822 0.0016954490
47 -0.0005050076 0.0001937649 0.0000747418 -0.0005988476 0.0005796639 0.0012125043
48 -0.0003107886 0.0001466161 0.0000168277 -0.0007363457 0.0004495460 0.0006459174
49 -0.0001493857 0.0001051668 -0.0000310669 -0.0008332760 0.0003179052 -0.0000141051
50 -0.0000382780 0.0000500729 -0.0000297114 0.0002447918 0.0001026049 -0.0004001353
51 0.0014675048 -0.0003483348 -0.0001462889 -0.0012845370 -0.0008422908 0.0063920456
52 0.0014666083 -0.0005426902 -0.0003111642 -0.0020510184 -0.0006028209 0.0049249893
53 0.0013453080 -0.0003871433 -0.0003177870 -0.0011806857 -0.0007074311 0.0036700406
54 0.0011748699 -0.0003572062 -0.0002751627 -0.0007037550 -0.0007328181 0.0027026807
55 0.0009609364 -0.0003008710 -0.0002140883 -0.0005561400 -0.0006978757 0.0021665774
56 0.0007470452 -0.0002444018 -0.0001553595 -0.0005464192 -0.0006292328 0.0016953292
57 0.0005432738 -0.0001891653 -0.0000998769 -0.0005988937 -0.0005518466 0.0012125470
58 0.0003503434 -0.0001427988 -0.0000419712 -0.0007363950 -0.0004739935 0.0006459828
59 0.0001717206 -0.0001117792 0.0000261341 -0.0008334850 -0.0003666510 -0.0000140184
60 0.0000434275 -0.0000639583 0.0000402096 0.0002443467 -0.0001184241 -0.0003995385
61 0.0044022170 -0.0010387977 -0.0004481231 -0.0011849754 -0.0025277562 0.0060693062
62 0.0044251929 -0.0016214705 -0.0009512656 -0.0018562368 -0.0018517877 0.0046248304
63 0.0040691547 -0.0011620204 -0.0009699952 -0.0010354638 -0.0021746865 0.0033738707
64 0.0035501683 -0.0010700207 -0.0008413543 -0.0006222684 -0.0022682856 0.0024990214
65 0.0028916996 -0.0008981372 -0.0006511598 -0.0004995124 -0.0021882991 0.0020029301
66 0.0022251233 -0.0007335588 -0.0004568656 -0.0004981906 -0.0019876326 0.0015663006
67 0.0015935824 -0.0005748436 -0.0002727899 -0.0005504256 -0.0017192629 0.0011207184
68 0.0010139258 -0.0004349031 -0.0000992030 -0.0006763300 -0.0014250744 0.0005960884
69 0.0004949967 -0.0003331072 0.0000865877 -0.0007854961 -0.0010712575 -0.0000212286
70 0.0001257578 -0.0001876637 0.0001201773 0.0001858138 -0.0003561783 -0.0003694553
71 0.0072781061 -0.0017003641 -0.0007664931 -0.0009775370 -0.0042723937 0.0053911849
