     1     1  -0.000000011221752   0.000000044438671  -0.000000011221752  -0.000000000000000   0.000000000000000  -0.000000000000000
     1     2  -0.000000011221752   0.000000041807002  -0.000000011418190   0.000000000000000  -0.000000000196438  -0.000000001300144
     1     5  -0.000000012521896   0.000000041807002  -0.000000012407438  -0.000000002285065   0.000000000114459  -0.000000003931813
     1     4  -0.000000012521896   0.000000044438671  -0.000000012521896  -0.000000002631669  -0.000000000000000  -0.000000002631669
     1    10  -0.000000011418190   0.000000041807002  -0.000000011221752  -0.000000001300144  -0.000000000196438   0.000000000000000
     1    11  -0.000000011418190   0.000000039521937  -0.000000011418190  -0.000000000989248  -0.000000000392875  -0.000000000989248
     1    14  -0.000000012407438   0.000000039521937  -0.000000012407438  -0.000000003274313   0.000000000228917  -0.000000003274313
     1    13  -0.000000012407438   0.000000041807002  -0.000000012521896  -0.000000003931813   0.000000000114459  -0.000000002285065
     2     2  -0.000000013947225   0.000000041807002  -0.000000011418190   0.000000000000000  -0.000000000196438  -0.000000001300144
     2     3  -0.000000013947225   0.000000048423639  -0.000000011488129   0.000000000000000   0.000000000436456   0.000000001985923
     2     6  -0.000000010661159   0.000000048423639  -0.000000012698553  -0.000000002751201   0.000000000008783   0.000000008602560
     2     5  -0.000000010661159   0.000000041807002  -0.000000012407438  -0.000000002285065   0.000000000114459   0.000000005316493
     2    11  -0.000000013314332   0.000000039521937  -0.000000011418190  -0.000000000989248  -0.000000000266377  -0.000000000989248
     2    12  -0.000000013314332   0.000000045672438  -0.000000011488129  -0.000000001210424   0.000000000366517   0.000000001558250
     2    15  -0.000000010766834   0.000000045672438  -0.000000012698553  -0.000000003961625  -0.000000000282332   0.000000007708752
     2    14  -0.000000010766834   0.000000039521937  -0.000000012407438  -0.000000003274313  -0.000000000176656   0.000000005161253
     3     4  -0.000000012521896   0.000000084019635  -0.000000012521896  -0.000000002631669   0.000000000000000  -0.000000002631669
     3     5  -0.000000012521896   0.000000034640967  -0.000000012407438  -0.000000002285065   0.000000000114459  -0.000000006864324
     3     8  -0.000000016754551   0.000000034640967  -0.000000015944667  -0.000000010791675   0.000000000809884  -0.000000056242992
     3     7  -0.000000016754551   0.000000084019635  -0.000000016754551  -0.000000052010337  -0.000000000000000  -0.000000052010337
     3    13  -0.000000012407438   0.000000034640967  -0.000000012521896  -0.000000006864324   0.000000000114459  -0.000000002285065
     3    14  -0.000000012407438   0.000000026134357  -0.000000012407438  -0.000000005822295   0.000000000228917  -0.000000005822295
