  MATERIAL ID :    1
    0.13462E+12    0.57692E+11    0.57692E+11    0.00000E+00    0.00000E+00    0.00000E+00
    0.57692E+11    0.13462E+12    0.57692E+11    0.00000E+00    0.00000E+00    0.00000E+00
    0.57692E+11    0.57692E+11    0.13462E+12    0.00000E+00    0.00000E+00    0.00000E+00
    0.00000E+00    0.00000E+00    0.00000E+00    0.38462E+11    0.00000E+00    0.00000E+00
    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.38462E+11    0.00000E+00
    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.38462E+11
